name,address,city,state,zip_code,id,phone,image_url,yelp_url,review_count,rating,lon,lat
Vet-REC:  Veterinary Rehabilitation and Exercise Clinic,300 Unionville-Indian Trl Rd,Indian Trail,NC,28079,vet-rec-veterinary-rehabilitation-and-exercise-clinic-indian-trail,(704) 821-7161,https://s3-media1.fl.yelpcdn.com/bphoto/AOXEGIwjfQp9J8PusSgF3g/o.jpg,https://www.yelp.com/biz/vet-rec-veterinary-rehabilitation-and-exercise-clinic-indian-trail?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,5,-80.66013984,35.07584043
Pressly Animal Hospital,1315 Chestnut Ln,Matthews,NC,28104,pressly-animal-hospital-matthews,(704) 234-0374,https://s3-media1.fl.yelpcdn.com/bphoto/CnZRMjlCrJ2BcYSX6skWfg/o.jpg,https://www.yelp.com/biz/pressly-animal-hospital-matthews?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,7,3.5,-80.7012333,35.06989896
Sun Valley Animal Hospital,4706 Old Charlotte Hwy,Monroe,NC,28110,sun-valley-animal-hospital-monroe,(704) 283-8356,https://s3-media2.fl.yelpcdn.com/bphoto/Ju7UoucVcWuy3QqT0ROL8w/o.jpg,https://www.yelp.com/biz/sun-valley-animal-hospital-monroe?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,6,4,-80.63175964,35.03967285
Carolinas Veterinary Care Clinic,10110 Northcross Center Ct,Huntersville,NC,28078,carolinas-veterinary-care-clinic-huntersville-2,(704) 439-0600,https://s3-media2.fl.yelpcdn.com/bphoto/qpx1Ph48wHkbdbxZtbEsVA/o.jpg,https://www.yelp.com/biz/carolinas-veterinary-care-clinic-huntersville-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,12,3,-80.860149,35.443109
North Mecklenburg Animal Hospital,19126 Statesville Rd,Cornelius,NC,28031,north-mecklenburg-animal-hospital-cornelius,(704) 892-0207,https://s3-media1.fl.yelpcdn.com/bphoto/kGyP4rB1mvMjcHhR9O36Tw/o.jpg,https://www.yelp.com/biz/north-mecklenburg-animal-hospital-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,18,5,-80.87374115,35.47506332
Huntersville Animal Care Hospital PA,14899 Statesville Rd,Huntersville,NC,28078,huntersville-animal-care-hospital-pa-huntersville,(704) 875-0974,https://s3-media3.fl.yelpcdn.com/bphoto/SLNu2KlkSz9Wdlj3uR7kUQ/o.jpg,https://www.yelp.com/biz/huntersville-animal-care-hospital-pa-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,2,-80.85647583,35.41734695
Yappy Hour Bakery,16836 Birkdale Commons Pkwy,Huntersville,NC,28078,yappy-hour-bakery-huntersville,(704) 750-9357,https://s3-media3.fl.yelpcdn.com/bphoto/qnBe8qs8C7jPIuKZ1UrJdQ/o.jpg,https://www.yelp.com/biz/yappy-hour-bakery-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,8,5,-80.8798,35.44485
Banfield Pet Hospital,19819 North Cove Rd,Cornelius,NC,28031,banfield-pet-hospital-cornelius,(704) 894-8579,https://s3-media2.fl.yelpcdn.com/bphoto/zu3sGFiUc8SacM7dZ0D1pw/o.jpg,https://www.yelp.com/biz/banfield-pet-hospital-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,5,-80.89428663,35.47796215
Totalbond Veterinary Hospital at Davidson,260 Griffith St,Davidson,NC,28036,totalbond-veterinary-hospital-at-davidson-davidson,(704) 892-1992,https://s3-media2.fl.yelpcdn.com/bphoto/y3A3xsrm9HIL9eTDaKMd5w/o.jpg,https://www.yelp.com/biz/totalbond-veterinary-hospital-at-davidson-davidson?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,1,5,-80.84955597,35.50273514
Impeccable Paws,19930 W Catawba Ave,Cornelius,NC,28031,impeccable-paws-cornelius,(704) 892-6330,https://s3-media3.fl.yelpcdn.com/bphoto/FOIjtFgIt5t8TcBW4H1C4g/o.jpg,https://www.yelp.com/biz/impeccable-paws-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,24,3,-80.88414001,35.48115158
Village Animal Hospital,628 Carpenter Ave,Mooresville,NC,28115,village-animal-hospital-mooresville,(704) 660-9663,https://s3-media1.fl.yelpcdn.com/bphoto/ILWQ9OHZJFonlMtYryIZ0g/o.jpg,https://www.yelp.com/biz/village-animal-hospital-mooresville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,13,4.5,-80.80266,35.5814499
Lakewood Veterinary Hospital,813 Williamson Rd,Mooresville,NC,28117,lakewood-veterinary-hospital-mooresville,(704) 662-6077,https://s3-media2.fl.yelpcdn.com/bphoto/DYIkpCGLA2gW5rHs8tMVOQ/o.jpg,https://www.yelp.com/biz/lakewood-veterinary-hospital-mooresville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,2,5,-80.862,35.5576
Brawley Animal Hospital,111 Raceway Dr,Mooresville,NC,28117,brawley-animal-hospital-mooresville,(704) 663-5122,https://s3-media2.fl.yelpcdn.com/bphoto/ad4ANqtnMEARnWB1LiOvVw/o.jpg,https://www.yelp.com/biz/brawley-animal-hospital-mooresville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,2,5,-80.87371,35.58872
Mooresville Animal Hospital,2673 Charlotte Hwy,Mooresville,NC,28117,mooresville-animal-hospital-mooresville,(704) 664-4087,https://s3-media1.fl.yelpcdn.com/bphoto/REXdY9r0Bm4VnkP6JuIG3w/o.jpg,https://www.yelp.com/biz/mooresville-animal-hospital-mooresville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,9,4,-80.83724372,35.58764413
Harbor Point Animal Hospital,694 Brawley School Rd,Mooresville,NC,28117,harbor-point-animal-hospital-mooresville-2,(704) 230-0858,https://s3-media2.fl.yelpcdn.com/bphoto/4np0SqcfzdL159juSZTTCg/o.jpg,https://www.yelp.com/biz/harbor-point-animal-hospital-mooresville-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,5,5,-80.88015,35.58216
Lake Norman Animal Hospital,529 River Hwy,Mooresville,NC,28117,lake-norman-animal-hospital-mooresville,(704) 664-7387,,https://www.yelp.com/biz/lake-norman-animal-hospital-mooresville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,5,4,-80.867515,35.594345
Coddle Creek Animal Hospital,9172 Davidson Hwy,Concord,NC,28027,coddle-creek-animal-hospital-concord,(704) 795-9005,https://s3-media3.fl.yelpcdn.com/bphoto/NO2YfxuhTUBUZ06yXAnKjg/o.jpg,https://www.yelp.com/biz/coddle-creek-animal-hospital-concord?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,7,3,-80.732589,35.441741
East Lincoln Animal Hospital,7555 Nc Hwy 73 E,Denver,NC,28037,east-lincoln-animal-hospital-denver,(704) 827-5300,https://s3-media2.fl.yelpcdn.com/bphoto/nUWed8AXq019fq2PLz4vmw/o.jpg,https://www.yelp.com/biz/east-lincoln-animal-hospital-denver?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,8,5,-80.992996,35.445078
